userID,dateID,logID,playID,timestamp,album,mood,name,artist,duration,playQueueItemId,genre,ring,trackId,country,languages,liveDescription,error
70012937,141022,172020,17632,Sun Oct 19 10:44:56 CEST 2014,Miles And Miles,Passionate Rhythm,Miles And Miles,Turboweekend,225,plid-1144.25,,core,87771017,,,,
70012937,141022,172020,17859,Sun Oct 19 10:57:34 CEST 2014,For Altid,Passionate Rhythm,Har Du Det Ligesom Mig,"Medina, Young",294,plid-1144.26,,core,61304067,,,,
70012937,141022,172020,18155,Sun Oct 19 10:55:09 CEST 2014,Miles And Miles,Passionate Rhythm,Miles And Miles,Turboweekend,0,plid-1144.27,,core,87771017,,,,
70012937,141022,172020,18157,Sun Oct 19 11:00:58 CEST 2014,Miles And Miles,Passionate Rhythm,Miles And Miles,Turboweekend,225,plid-1144.27,,core,87771017,,,,
70012937,141022,172020,18386,Sun Oct 19 11:03:34 CEST 2014,United,Passionate Rhythm,Forstadsdrømme,Nik & Jay,0,plid-1144.28,,core,71607565,,,,
70012937,141022,172020,18390,Sun Oct 19 10:54:45 CEST 2014,United,Passionate Rhythm,Forstadsdrømme,Nik & Jay,251,plid-1144.28,,core,71607565,,,,
70012937,141022,172020,18642,Sun Oct 19 11:01:54 CEST 2014,For Altid,Passionate Rhythm,Har Du Det Ligesom Mig,"Medina, Young",294,plid-1144.29,,core,61304067,,,,
70012937,141022,172020,18938,Sun Oct 19 11:10:25 CEST 2014,Miles And Miles,Passionate Rhythm,Miles And Miles,Turboweekend,0,plid-1144.30,,core,87771017,,,,
70012937,141022,172020,18941,Sun Oct 19 11:08:28 CEST 2014,Miles And Miles,Passionate Rhythm,Miles And Miles,Turboweekend,225,plid-1144.30,,core,87771017,,,,
70012937,141022,172020,19168,Sun Oct 19 11:17:15 CEST 2014,For Altid,Passionate Rhythm,Har Du Det Ligesom Mig,Medina,0,plid-1144.31,,core,61304067,,,,
70012937,141022,172020,19170,Sun Oct 19 11:08:26 CEST 2014,For Altid,Passionate Rhythm,Har Du Det Ligesom Mig,"Medina, Young",294,plid-1144.31,,core,61304067,,,,
70012937,141022,172020,19466,Sun Oct 19 11:13:16 CEST 2014,United,Passionate Rhythm,Forstadsdrømme,Nik & Jay,0,plid-1144.32,,core,71607565,,,,
70012937,141022,172020,19469,Sun Oct 19 11:11:56 CEST 2014,United,Passionate Rhythm,Forstadsdrømme,Nik & Jay,251,plid-1144.32,,core,71607565,,,,
70012937,141022,172020,19722,Sun Oct 19 11:17:06 CEST 2014,United,Passionate Rhythm,Forstadsdrømme,Nik & Jay,0,plid-1144.33,,core,71607565,,,,
70012937,141022,172020,19726,Sun Oct 19 11:27:45 CEST 2014,United,Passionate Rhythm,Forstadsdrømme,Nik & Jay,251,plid-1144.33,,core,71607565,,,,
70012937,141022,172020,19979,Sun Oct 19 11:32:50 CEST 2014,Miles And Miles,Passionate Rhythm,Miles And Miles,Turboweekend,225,plid-1144.34,,core,87771017,,,,
70012937,141022,172020,20207,Sun Oct 19 11:26:16 CEST 2014,For Altid,Passionate Rhythm,Har Du Det Ligesom Mig,"Medina, Young",294,plid-1144.35,,core,61304067,,,,
70012937,141028,210240,50505,Sun Oct 26 19:21:24 CET 2014,Million,Intimate,Million,Joey Moe,184,plid-1197,,core,,,,,
70012937,141028,210240,50507,Sun Oct 26 19:11:21 CET 2014,Million,Intimate,Million,Joey Moe,184,plid-1197,,core,78177212,,,,
70012937,141028,210240,50695,Sun Oct 26 19:20:36 CET 2014,Fugle,Wary \/ Defiant,Fugle,Djämes Braun,198,plid-1198,,core,,,,,
70012937,141028,210240,50697,Sun Oct 26 19:12:01 CET 2014,Fugle,Wary \/ Defiant,Fugle,Djämes Braun,198,plid-1198,,core,82411024,,,,
70012937,141028,210240,50898,Sun Oct 26 19:15:20 CET 2014,Happy Home,,Happy Home,Hedegaard,0,plid-1199,,,,,,,
70012937,141028,210240,50900,Sun Oct 26 19:21:37 CET 2014,Happy Home,,Happy Home,Hedegaard,0,plid-1199,,,75726540,,,,
70012937,141028,210240,50903,Sun Oct 26 19:26:03 CET 2014,Happy Home,,Happy Home,Hedegaard,216,plid-1199,,,75726540,,,,
70012937,141028,210240,51120,Sun Oct 26 19:28:19 CET 2014,All Of Me,,All Of Me,John Legend,0,plid-1200,,,,,,,
70012937,141028,210240,51122,Sun Oct 26 19:21:35 CET 2014,All Of Me,,All Of Me,John Legend,0,plid-1200,,,69405360,,,,
70012937,141028,210240,51124,Sun Oct 26 19:33:59 CET 2014,All Of Me,,All Of Me,John Legend,269,plid-1200,,,69405360,,,,
70012937,141028,210240,51394,Sun Oct 26 19:32:06 CET 2014,Mama Said,Casual Groove,Mama Said,Lukas Graham,0,plid-1201,,core,,,,,
70012937,141028,210240,51396,Sun Oct 26 19:25:23 CET 2014,Mama Said,Casual Groove,Mama Said,Lukas Graham,0,plid-1201,,core,79531092,,,,
70012937,141028,210240,51398,Sun Oct 26 19:33:20 CET 2014,Mama Said,Casual Groove,Mama Said,Lukas Graham,206,plid-1201,,core,79531092,,,,
70012937,141028,210240,51606,Sun Oct 26 19:41:31 CET 2014,Stjerner & Hvidt Lys,Intimate,Stjerner & Hvidt Lys,"Talbot, Clemens og Nøhr",0,plid-1202,,core,,,,,
70012937,141028,210240,51608,Sun Oct 26 19:30:25 CET 2014,Stjerner & Hvidt Lys,Intimate,Stjerner & Hvidt Lys,"Talbot, Clemens og Nøhr",0,plid-1202,,core,76489969,,,,
70012937,141028,210240,51611,Sun Oct 26 19:39:00 CET 2014,Stjerner & Hvidt Lys,Intimate,Stjerner & Hvidt Lys,"Talbot, Clemens og Nøhr",229,plid-1202,,core,76489969,,,,
70012937,141028,210240,51842,Sun Oct 26 19:38:44 CET 2014,Stolen Dance,Cool Confidence,Stolen Dance,Milky Chance,0,plid-1203,,core,,,,,
70012937,141028,210240,51844,Sun Oct 26 19:32:29 CET 2014,Stolen Dance,Cool Confidence,Stolen Dance,Milky Chance,0,plid-1203,,core,76748782,,,,
70012937,141028,210240,51847,Sun Oct 26 19:38:39 CET 2014,Stolen Dance,Cool Confidence,Stolen Dance,Milky Chance,0,plid-1203,Pop,core,76748782,,,,
70012937,141028,210240,51848,Sun Oct 26 19:32:04 CET 2014,Stolen Dance,Cool Confidence,Stolen Dance,Milky Chance,315,plid-1203,Pop,core,76748782,,,,
70012937,141028,210240,52166,Sun Oct 26 19:48:44 CET 2014,She Looks So Perfect,Hard Positive Excitement,She Looks So Perfect,5 Seconds Of Summer,0,plid-1204,,core,,,,,
70012937,141028,210240,52168,Sun Oct 26 19:44:13 CET 2014,She Looks So Perfect,Hard Positive Excitement,She Looks So Perfect,5 Seconds Of Summer,0,plid-1204,,core,75300330,,,,
70012937,141028,210240,52170,Sun Oct 26 19:38:47 CET 2014,She Looks So Perfect,Hard Positive Excitement,She Looks So Perfect,5 Seconds Of Summer,202,plid-1204,,core,75300330,,,,
70012937,141028,210240,45517,Sun Oct 26 17:54:43 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,,
70012937,141028,210240,45623,Sun Oct 26 17:44:49 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: Verden i stå | Rasmus Walter,
70012937,141028,210240,45919,Sun Oct 26 17:53:58 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,,
70012937,141028,210240,45923,Sun Oct 26 17:49:44 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: A Sky Full Of Stars | Coldplay,
70012937,141028,210240,46190,Sun Oct 26 17:52:11 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: Eye Of The Needle | Sia,
70012937,141028,210240,46424,Sun Oct 26 18:03:39 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,,
70012937,141028,210240,46528,Sun Oct 26 18:13:13 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: Times Like These | Foo Fighters,
70012937,141028,210240,46760,Sun Oct 26 18:16:20 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,,
70012937,141028,210240,46936,Sun Oct 26 18:18:13 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: Palace | Julias Moon,
70012937,141028,210240,47136,Sun Oct 26 18:09:04 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,,
70012937,141028,210240,47359,Sun Oct 26 18:25:04 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: Just Give Me A Reason | Pink feat. Nate Ruess,
70012937,141028,210240,47434,Sun Oct 26 18:22:12 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Eurohits,,,,,,
70012937,141028,210240,47436,Sun Oct 26 18:17:45 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,,,,,,,
70012937,141028,210240,47438,Sun Oct 26 18:25:14 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: Rather Be | Clean Bandit feat. Jess Glynne,
70012937,141028,210240,47455,Sun Oct 26 18:20:22 CET 2014,Giv Slip,Euphoric Energy,Giv Slip,Medina,199,plid-1183,,core,,,,,
70012937,141028,210240,47457,Sun Oct 26 18:28:37 CET 2014,Giv Slip,Euphoric Energy,Giv Slip,Medina,199,plid-1183,,core,82337988,,,,
70012937,141028,210240,47459,Sun Oct 26 18:20:31 CET 2014,Giv Slip,Euphoric Energy,Giv Slip,Medina,198,plid-1183,,core,82337988,,,,
70012937,141028,210240,47659,Sun Oct 26 18:21:20 CET 2014,Title,Edgy \/ Sexy,All About That Bass,Meghan Trainor,0,plid-1184,,core,,,,,
70012937,141028,210240,47661,Sun Oct 26 18:30:46 CET 2014,Title,Edgy \/ Sexy,All About That Bass,Meghan Trainor,0,plid-1184,,core,84490455,,,,
70012937,141028,210240,47663,Sun Oct 26 18:32:25 CET 2014,Title,Edgy \/ Sexy,All About That Bass,Meghan Trainor,187,plid-1184,,core,84490455,,,,
70012937,141028,210240,47852,Sun Oct 26 18:29:29 CET 2014,Ingen Tårer Ingen Ord (feat. Pia Cohn\/Bifrost),,Ingen Tårer Ingen Ord (feat. Pia Cohn\/Bifrost),Niarn,0,plid-1185,,,,,,,
70012937,141028,210240,47854,Sun Oct 26 18:36:49 CET 2014,Ingen Tårer Ingen Ord (feat. Pia Cohn\/Bifrost),,Ingen Tårer Ingen Ord (feat. Pia Cohn\/Bifrost),Niarn,0,plid-1185,,,85753864,,,,
70012937,141028,210240,47856,Sun Oct 26 18:38:05 CET 2014,Ingen Tårer Ingen Ord (feat. Pia Cohn\/Bifrost),,Ingen Tårer Ingen Ord (feat. Pia Cohn\/Bifrost),Niarn,262,plid-1185,,,85753864,,,,
70012937,141028,210240,48120,Sun Oct 26 18:41:12 CET 2014,Don't Kill the Magic,Intimate,Rude,Magic!,0,plid-1186,,core,,,,,
70012937,141028,210240,48122,Sun Oct 26 18:34:37 CET 2014,Don't Kill the Magic,Intimate,Rude,Magic!,0,plid-1186,,core,79845486,,,,
70012937,141028,210240,48124,Sun Oct 26 18:43:48 CET 2014,Don't Kill the Magic,Intimate,Rude,Magic!,224,plid-1186,,core,79845486,,,,
70012937,141028,210240,48350,Sun Oct 26 18:47:17 CET 2014,Only Teardrops,Energetic Yearning,Only Teardrops (How Many Times),Only Teardrops,184,plid-1187,,core,,,,,
70012937,141028,210240,48352,Sun Oct 26 18:38:55 CET 2014,Only Teardrops,Energetic Yearning,Only Teardrops (How Many Times),Only Teardrops,184,plid-1187,,core,67175569,,,,
70012937,141028,210240,48540,Sun Oct 26 18:45:29 CET 2014,Night Visions,Sensitive \/ Exploring,Demons,Imagine Dragons,178,plid-1188,,core,,,,,
70012937,141028,210240,48542,Sun Oct 26 18:40:23 CET 2014,Night Visions,Sensitive \/ Exploring,Demons,Imagine Dragons,178,plid-1188,,core,63510361,,,,
70012937,141028,210240,48544,Sun Oct 26 18:50:23 CET 2014,Night Visions,Sensitive \/ Exploring,Demons,Imagine Dragons,177,plid-1188,,core,63510361,,,,
70012937,141028,210240,48723,Sun Oct 26 18:46:20 CET 2014,Summer,Energetic Melancholy,Summer,Calvin Harris,0,plid-1189,,core,,,,,
70012937,141028,210240,48725,Sun Oct 26 18:40:36 CET 2014,Summer,Energetic Melancholy,Summer,Calvin Harris,0,plid-1189,,core,75768941,,,,
70012937,141028,210240,48727,Sun Oct 26 18:44:48 CET 2014,Summer,Energetic Melancholy,Summer,Calvin Harris,224,plid-1189,,core,75768941,,,,
70012937,141028,210240,48953,Sun Oct 26 18:49:22 CET 2014,Rainmaker,Energetic Yearning,Rainmaker,Emmelie de Forest,0,plid-1190,,core,,,,,
70012937,141028,210240,48955,Sun Oct 26 18:57:24 CET 2014,Rainmaker,Energetic Yearning,Rainmaker,Emmelie de Forest,0,plid-1190,,core,74904932,,,,
70012937,141028,210240,48957,Sun Oct 26 18:49:05 CET 2014,Rainmaker,Energetic Yearning,Rainmaker,Emmelie de Forest,223,plid-1190,,core,74904932,,,,
70012937,141028,210240,49181,Sun Oct 26 18:55:56 CET 2014,Right Place Right Time,Dreamy Brooding,Dear Darlin',Olly Murs,0,plid-1191,,core,,,,,
70012937,141028,210240,49183,Sun Oct 26 18:55:13 CET 2014,Right Place Right Time,Dreamy Brooding,Dear Darlin',Olly Murs,0,plid-1191,,core,62028332,,,,
70012937,141028,210240,49185,Sun Oct 26 19:01:31 CET 2014,Right Place Right Time,Dreamy Brooding,Dear Darlin',Olly Murs,206,plid-1191,,core,62028332,,,,
70012937,141028,210240,49392,Sun Oct 26 18:53:51 CET 2014,Jalousi,Energetic Yearning,Jalousi,Medina,222,plid-1192,,core,,,,,
70012937,141028,210240,49394,Sun Oct 26 19:02:50 CET 2014,Jalousi,Energetic Yearning,Jalousi,Medina,222,plid-1192,,core,74354094,,,,
70012937,141028,210240,49396,Sun Oct 26 18:55:21 CET 2014,Jalousi,Energetic Yearning,Jalousi,Medina,221,plid-1192,,core,74354094,,,,
70012937,141028,210240,49618,Sun Oct 26 19:02:05 CET 2014,Waves,Cool Confidence,Waves (Robin Schulz Radio Edit),Mr. Probz,0,plid-1193,,core,,,,,
70012937,141028,210240,49620,Sun Oct 26 18:55:46 CET 2014,Waves,Cool Confidence,Waves (Robin Schulz Radio Edit),Mr. Probz,0,plid-1193,,core,73949552,,,,
70012937,141028,210240,49623,Sun Oct 26 18:53:53 CET 2014,Waves,Cool Confidence,Waves (Robin Schulz Radio Edit),Mr. Probz,208,plid-1193,,core,73949552,,,,
70012937,141028,210240,49833,Sun Oct 26 18:57:46 CET 2014,Pure Heroine,Euphoric Energy,Team,Lorde,0,plid-1194,,core,,,,,
70012937,141028,210240,49835,Sun Oct 26 19:07:20 CET 2014,Pure Heroine,Euphoric Energy,Team,Lorde,0,plid-1194,,core,70403440,,,,
70012937,141028,210240,49838,Sun Oct 26 18:59:01 CET 2014,Pure Heroine,Euphoric Energy,Team,Lorde,193,plid-1194,,core,70403440,,,,
70012937,141028,210240,50032,Sun Oct 26 19:06:21 CET 2014,Twerk It Like Miley,Wary \/ Defiant,Twerk It Like Miley,Brandon Beal,0,plid-1195,,core,,,,,
70012937,141028,210240,50034,Sun Oct 26 19:12:59 CET 2014,Twerk It Like Miley,Wary \/ Defiant,Twerk It Like Miley,Brandon Beal,0,plid-1195,,core,77918559,,,,
70012937,141028,210240,50036,Sun Oct 26 19:02:23 CET 2014,Twerk It Like Miley,Wary \/ Defiant,Twerk It Like Miley,"Brandon Beal, Christopher",0,plid-1195,,core,77918559,,,,
70012937,141028,210240,50037,Sun Oct 26 19:09:52 CET 2014,Twerk It Like Miley,Wary \/ Defiant,Twerk It Like Miley,"Brandon Beal, Christopher",208,plid-1195,,core,77918559,,,,
70012937,141028,210240,50247,Sun Oct 26 19:08:31 CET 2014,United,Passionate Rhythm,Forstadsdrømme,Nik & Jay,0,plid-1196,,core,,,,,
70012937,141028,210240,50249,Sun Oct 26 19:16:22 CET 2014,United,Passionate Rhythm,Forstadsdrømme,Nik & Jay,0,plid-1196,,core,71607565,,,,
70012937,141028,210240,50251,Sun Oct 26 19:10:59 CET 2014,United,Passionate Rhythm,Forstadsdrømme,Nik & Jay,251,plid-1196,,core,71607565,,,,
70012937,141028,210240,43859,Sun Oct 26 17:19:55 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Eurohits,,,,,,
70012937,141028,210240,43861,Sun Oct 26 17:14:58 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,,,,,,,
70012937,141028,210240,43863,Sun Oct 26 17:27:35 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,,
70012937,141028,210240,43864,Sun Oct 26 17:16:00 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: Vi to | Medina,
70012937,141028,210240,43963,Sun Oct 26 17:16:31 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,,
70012937,141028,210240,44233,Sun Oct 26 17:27:01 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: Pilgrim | MØ,
70012937,141028,210240,44462,Sun Oct 26 17:30:26 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,,
70012937,141028,210240,44494,Sun Oct 26 17:23:17 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: Take Shelter | Years & Years,
70012937,141028,210240,44749,Sun Oct 26 17:28:40 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,,
70012937,141028,210240,44891,Sun Oct 26 17:38:52 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: American Boy | Estelle feat. Kanye West,
70012937,141028,210240,45173,Sun Oct 26 17:47:43 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,,
70012937,141028,210240,45346,Sun Oct 26 17:46:24 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1182.0,Pop,,,,,Senest spillet: Treasure | Bruno Mars,
70012937,141101,090652,451,Sat Nov 01 08:18:19 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1211.0,Eurohits,,,,,,
70012937,141101,090652,461,Sat Nov 01 08:12:54 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1213.0,Eurohits,,,,,,
70012937,141101,090652,463,Sat Nov 01 08:14:38 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1213.0,,,,,,,
70012937,141101,090652,465,Sat Nov 01 08:16:11 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1213.0,Pop,,,,,,
70012937,141101,090652,466,Sat Nov 01 08:18:36 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1213.0,Pop,,,,,Senest spillet: Monument | Röyksopp feat. Robyn,
70012937,141101,090652,502,Sat Nov 01 08:18:58 CET 2014,,,93.9 | DR P3 (Euro Hits),,,plid-1213.0,Pop,,,,,,
70012937,141101,090652,515,Sat Nov 01 08:21:07 CET 2014,On the Rocks,,On the Rocks (Wideboys Club Remix),Nicole Scherzinger,383,plid-1214.1,,,,,,,
70012937,141101,090652,517,Sat Nov 01 08:20:57 CET 2014,On the Rocks,,On the Rocks (Wideboys Club Remix),Nicole Scherzinger,383,plid-1214.1,,,87114193,,,,
70012937,141101,090652,520,Sat Nov 01 08:25:06 CET 2014,On the Rocks,,On the Rocks (Wideboys Club Remix),Nicole Scherzinger,384,plid-1214.1,,,87114193,,,,
70012937,141101,090652,522,Sat Nov 01 08:21:28 CET 2014,On the Rocks,,On the Rocks (Wideboys Remix),Nicole Scherzinger,0,plid-1215,,,,,,,
70012937,141101,090652,524,Sat Nov 01 08:23:10 CET 2014,On the Rocks,,On the Rocks (Wideboys Remix),Nicole Scherzinger,226,plid-1215,,,,,,,
70012937,141101,090652,526,Sat Nov 01 08:22:27 CET 2014,On the Rocks,,On the Rocks (Wideboys Remix),Nicole Scherzinger,226,plid-1215,,,87114191,,,,
70012937,141101,090652,528,Sat Nov 01 08:28:21 CET 2014,On the Rocks,,On the Rocks (Wideboys Remix),Nicole Scherzinger,227,plid-1215,,,87114191,,,,
70012937,141101,090652,542,Sat Nov 01 08:21:52 CET 2014,On the Rocks,Dark Pop,On the Rocks (Wideboys Remix),Nicole Scherzinger,227,plid-1215,,discovery,87114191,,,,
70012937,141101,090652,0,Sat Nov 01 08:24:03 CET 2014,On the Rocks,Dark Pop,On the Rocks (Wideboys Remix),Nicole Scherzinger,227,plid-1215,,discovery,87114191,,,,
70012937,141101,090652,581,Sat Nov 01 08:21:16 CET 2014,On the Rocks,,On the Rocks (Wideboys Club Remix),Nicole Scherzinger,383,plid-1214.1,,,,,,,
70012937,141101,090652,583,Sat Nov 01 08:19:26 CET 2014,On the Rocks,,On the Rocks (Wideboys Club Remix),Nicole Scherzinger,383,plid-1214.1,,,87114193,,,,
70012937,141101,090652,585,Sat Nov 01 08:21:52 CET 2014,On the Rocks,,On the Rocks (Wideboys Club Remix),Nicole Scherzinger,384,plid-1214.1,,,87114193,,,,
70012937,141101,090652,588,Sat Nov 01 08:21:45 CET 2014,On the Rocks,Euphoric Energy,On the Rocks (Wideboys Club Remix),Nicole Scherzinger,384,plid-1214.1,,discovery,87114193,,,,
70012937,141101,090652,592,Sat Nov 01 08:26:52 CET 2014,She Looks So Perfect,Hard Positive Excitement,She Looks So Perfect,5 Seconds Of Summer,0,plid-1204,,core,,,,,
70012937,141101,090652,594,Sat Nov 01 08:22:09 CET 2014,She Looks So Perfect,Hard Positive Excitement,She Looks So Perfect,5 Seconds Of Summer,0,plid-1204,,core,75300330,,,,
70012937,141101,090652,596,Sat Nov 01 08:27:52 CET 2014,She Looks So Perfect,Hard Positive Excitement,She Looks So Perfect,5 Seconds Of Summer,202,plid-1204,,core,75300330,,,,
70012937,141101,090652,609,Sat Nov 01 08:20:13 CET 2014,She Looks So Perfect,Hard Positive Excitement,She Looks So Perfect,5 Seconds Of Summer,202,plid-1204.0,,core,75300330,,,,
70012937,141101,090652,613,Sat Nov 01 08:27:44 CET 2014,So Many Times,Euphoric Energy,So Many Times,Gadjo,0,plid-1217.0,,familiar,4182564,,,,
70012937,141101,090652,616,Sat Nov 01 08:16:55 CET 2014,So Many Times,Euphoric Energy,So Many Times,Gadjo,30,plid-1217.0,,familiar,4182564,,,,
70012937,141101,090652,625,Sat Nov 01 08:15:28 CET 2014,Blow The Roof,Hard Dark Excitement,Blow The Roof,Flux Pavilion,0,plid-1218.0,,familiar,68946266,,,,
70012937,141101,090652,626,Sat Nov 01 08:20:33 CET 2014,Blow The Roof,Hard Dark Excitement,Blow The Roof,Flux Pavilion,247,plid-1218.0,,familiar,68946266,,,,
70012937,141101,090652,874,Sat Nov 01 08:25:35 CET 2014,Wonderful.....Lee Wiley,Hard Dark Excitement,Moonstruck,"Lee Wiley, Ralph Burns and His Orchestra",0,plid-1218.1,,familiar,14265946,,,,
70012937,141101,090652,876,Sat Nov 01 08:31:23 CET 2014,Wonderful.....Lee Wiley,Hard Dark Excitement,Moonstruck,"Lee Wiley, Ralph Burns and His Orchestra",219,plid-1218.1,,familiar,14265946,,,,
70012937,141101,090652,1098,Sat Nov 01 08:31:24 CET 2014,HIDE,Hard Dark Excitement,Spank,The Bloody Beetroots,0,plid-1218.2,,familiar,70247102,,,,
70012937,141101,090652,1103,Sat Nov 01 08:27:21 CET 2014,HIDE,Hard Dark Excitement,Spank,The Bloody Beetroots,278,plid-1218.2,,familiar,70247102,,,,
70012937,141101,090652,0,Sat Nov 01 08:32:29 CET 2014,HIDE,Hard Dark Excitement,Spank,The Bloody Beetroots,278,plid-1218.2,,familiar,70247102,,,,
70012937,141101,090652,1381,Sat Nov 01 08:33:39 CET 2014,Foiled,Hard Dark Excitement,You Make Me Smile,Blue October,0,plid-1218.3,,familiar,1573527,,,,
70012937,141101,090652,1383,Sat Nov 01 08:35:01 CET 2014,Foiled,Hard Dark Excitement,You Make Me Smile,Blue October,261,plid-1218.3,,familiar,1573527,,,,
70012937,141101,090652,0,Sat Nov 01 08:31:31 CET 2014,Foiled,Hard Dark Excitement,You Make Me Smile,Blue October,261,plid-1218.3,,familiar,1573527,,,,
70012937,141101,090652,1647,Sat Nov 01 08:32:54 CET 2014,J Sweet & Alias EP,Hard Dark Excitement,Joker,Alias,0,plid-1218.4,,familiar,14162060,,,,
70012937,141101,090652,1649,Sat Nov 01 08:39:51 CET 2014,J Sweet & Alias EP,Hard Dark Excitement,Joker,Alias,288,plid-1218.4,HIP_HOP_RAP,familiar,14162060,,,,
70012937,141101,090652,0,Sat Nov 01 08:43:52 CET 2014,J Sweet & Alias EP,Hard Dark Excitement,Joker,Alias,288,plid-1218.4,HIP_HOP_RAP,familiar,14162060,,,,
70012937,141101,090652,1939,Sat Nov 01 08:39:04 CET 2014,Introducing Ike & Tina,Hard Dark Excitement,Tra La La La La,Ike & Tina Turner,0,plid-1218.5,,familiar,65425676,,,,
70012937,141101,090652,1942,Sat Nov 01 08:36:23 CET 2014,Introducing Ike & Tina,Hard Dark Excitement,Tra La La La La,Ike & Tina Turner,156,plid-1218.5,,familiar,65425676,,,,
70012937,141101,090652,2100,Sat Nov 01 08:52:39 CET 2014,Master Control,Hard Dark Excitement,Master Control,"Andy Murphy, Gerard Sidhu, George Patsalides, Steven Docker, Andy Murphy",0,plid-1218.6,,familiar,45891641,,,,
70012937,141101,090652,2102,Sat Nov 01 08:45:05 CET 2014,Master Control,Hard Dark Excitement,Master Control,"Andy Murphy, Gerard Sidhu, George Patsalides, Steven Docker, Andy Murphy",316,plid-1218.6,,familiar,45891641,,,,
70012937,141101,090652,2245,Sat Nov 01 08:46:19 CET 2014,Master Control,Hard Dark Excitement,Master Control,"Andy Murphy, Gerard Sidhu, George Patsalides, Steven Docker, Andy Murphy",316,plid-1218.0,,familiar,45891641,,,,
70012937,141101,090652,2249,Sat Nov 01 08:45:25 CET 2014,Pop 'Til You Drop,Energetic Yearning,Hi And Goodbye,A*Teens,0,plid-1219.0,,familiar,7226324,,,,
70012937,141101,090652,2252,Sat Nov 01 08:54:38 CET 2014,Pop 'Til You Drop,Energetic Yearning,Hi And Goodbye,A*Teens,30,plid-1219.0,,familiar,7226324,,,,
70012937,141101,090652,2283,Sat Nov 01 08:46:01 CET 2014,DJ-Kicks Exclusives EP,Energetic Yearning,Silenz,Digitalism,0,plid-1219.1,,familiar,39768531,,,,
70012937,141101,090652,2285,Sat Nov 01 08:48:20 CET 2014,DJ-Kicks Exclusives EP,Energetic Yearning,Silenz,Digitalism,285,plid-1219.1,,familiar,39768531,,,,
70012937,141101,090652,0,Sat Nov 01 08:51:44 CET 2014,DJ-Kicks Exclusives EP,Energetic Yearning,Silenz,Digitalism,285,plid-1219.1,,familiar,39768531,,,,
70012937,141101,090652,2488,Sat Nov 01 08:58:45 CET 2014,DJ-Kicks Exclusives EP,Energetic Yearning,Silenz,Digitalism,285,plid-1219.0,,familiar,39768531,,,,
70012937,141101,090652,2491,Sat Nov 01 08:55:03 CET 2014,Les Enfants,Light Groovy,Aïe Love You,Zazie,0,plid-1220.0,,familiar,7198308,,,,
70012937,141101,090652,2492,Sat Nov 01 08:57:47 CET 2014,Les Enfants,Light Groovy,Aïe Love You,Zazie,30,plid-1220.0,,familiar,7198308,,,,
